wavelength_nm,measured_rp,measured_rs,source_simulated_rp,source_simulated_rs,si_lossless_fixed_n3p5__none__semi_infinite_substrate_rp,si_lossless_fixed_n3p5__none__semi_infinite_substrate_rs,si_lossless_fixed_n3p5__none__incoherent_air_backside_upper_bound_rp,si_lossless_fixed_n3p5__none__incoherent_air_backside_upper_bound_rs,si_lossless_fixed_n3p5__sio2_2nm_between_tin_and_si__semi_infinite_substrate_rp,si_lossless_fixed_n3p5__sio2_2nm_between_tin_and_si__semi_infinite_substrate_rs,si_lossless_fixed_n3p5__sio2_2nm_between_tin_and_si__incoherent_air_backside_upper_bound_rp,si_lossless_fixed_n3p5__sio2_2nm_between_tin_and_si__incoherent_air_backside_upper_bound_rs,si_weak_absorbing_fixed_n3p7_k0p02__none__semi_infinite_substrate_rp,si_weak_absorbing_fixed_n3p7_k0p02__none__semi_infinite_substrate_rs,si_weak_absorbing_fixed_n3p7_k0p02__none__incoherent_air_backside_upper_bound_rp,si_weak_absorbing_fixed_n3p7_k0p02__none__incoherent_air_backside_upper_bound_rs,si_weak_absorbing_fixed_n3p7_k0p02__sio2_2nm_between_tin_and_si__semi_infinite_substrate_rp,si_weak_absorbing_fixed_n3p7_k0p02__sio2_2nm_between_tin_and_si__semi_infinite_substrate_rs,si_weak_absorbing_fixed_n3p7_k0p02__sio2_2nm_between_tin_and_si__incoherent_air_backside_upper_bound_rp,si_weak_absorbing_fixed_n3p7_k0p02__sio2_2nm_between_tin_and_si__incoherent_air_backside_upper_bound_rs,si_synthetic_blue_absorbing_dispersion__none__semi_infinite_substrate_rp,si_synthetic_blue_absorbing_dispersion__none__semi_infinite_substrate_rs,si_synthetic_blue_absorbing_dispersion__none__incoherent_air_backside_upper_bound_rp,si_synthetic_blue_absorbing_dispersion__none__incoherent_air_backside_upper_bound_rs,si_synthetic_blue_absorbing_dispersion__sio2_2nm_between_tin_and_si__semi_infinite_substrate_rp,si_synthetic_blue_absorbing_dispersion__sio2_2nm_between_tin_and_si__semi_infinite_substrate_rs,si_synthetic_blue_absorbing_dispersion__sio2_2nm_between_tin_and_si__incoherent_air_backside_upper_bound_rp,si_synthetic_blue_absorbing_dispersion__sio2_2nm_between_tin_and_si__incoherent_air_backside_upper_bound_rs
1310.0,0.125574,0.599496,0.110663,0.637626,0.108061541853445,0.6487125229605137,0.1080615423287164,0.6487125241448624,0.10806175775119306,0.6487125749565209,0.10806175821306045,0.648712576092792,0.10806129413632698,0.6487151614166357,0.10806129466604128,0.6487151627687107,0.10806153872779847,0.6487151458561136,0.10806153924084612,0.6487151471471564,0.1080615112236894,0.6487127764379802,0.10806151170453658,0.6487127776391349,0.10806172981333621,0.6487128237081,0.10806173028048169,0.648712824860008
1320.0,0.142441,0.611984,0.130292,0.647041,0.12766426317538246,0.6576525087857452,0.12766426353074428,0.6576525098486009,0.12766446655587474,0.6576525646008857,0.12766446690132685,0.6576525656210885,0.1276640468098952,0.6576550221714456,0.12766404720639365,0.6576550233859764,0.1276642769173179,0.6576550150112854,0.12766427730147584,0.6576550161715948,0.1276642373429596,0.6576527373736384,0.12766423770230553,0.6576527384508708,0.1276644431057122,0.6576527890459867,0.12766444345493874,0.657652790079579
1330.0,0.160726,0.617262,0.151474,0.655974,0.14892667390419678,0.6661391803017793,0.14892667417647304,0.6661391812577615,0.14892686885583883,0.6661392391270455,0.14892686912060732,0.6661392400451005,0.14892650196067594,0.6661415763047348,0.14892650226481086,0.6661415773981535,0.14892672187685213,0.6661415763655402,0.14892672217162317,0.6661415774106788,0.14892665352975212,0.6661393859649172,0.1489266538049372,0.6661393869331851,0.14892685059714122,0.6661394411661858,0.1489268508646676,0.6661394420956936
1340.0,0.179653,0.626886,0.173581,0.664455,0.17120004359922936,0.6741995000462934,0.17120004381418819,0.674199500908054,0.17120023261090087,0.6741995611759708,0.17120023281999858,0.6741995620039303,0.171199923798365,0.6742017858554319,0.17119992403874965,0.6742017868419741,0.17120013615199864,0.6742017920923227,0.17120013638506174,0.6742017930357795,0.17120002877111104,0.6741996845867995,0.17120002898825076,0.6741996854590436,0.17120021966286977,0.6741997425540212,0.1712002198740368,0.6741997433917625
1350.0,0.199674,0.639944,0.196079,0.672511,0.19393304764566768,0.6818589726638276,0.19393304782117177,0.6818589734423385,0.19393323204194554,0.681859035484889,0.19393323221271752,0.6818590362332093,0.19393298384216703,0.6818611549947664,0.19393298403865572,0.6818611558867897,0.19393319004727572,0.6818611664844152,0.19393319023784394,0.681861167337905,0.1939330380812685,0.6818591377338263,0.1939330382584569,0.6818591385212657,0.1939332241443523,0.6818591978030362,0.1939332243167237,0.6818591985596948
1360.0,0.221206,0.648377,0.218542,0.680166,0.21667992207200282,0.6891416451455761,0.2166799222203922,0.6891416458503716,0.21668010239742894,0.6891417091276448,0.21668010254186174,0.6891417098054164,0.21667991541533768,0.6891437302669181,0.21667991558166047,0.6891437310751718,0.21668011607232143,0.6891437461952231,0.21668011623368624,0.6891437469689408,0.21667991726263522,0.6891417922592474,0.2166799174123656,0.6891417929716277,0.21668009905872135,0.6891418538547751,0.2166800992044285,0.6891418545396365
1370.0,0.240173,0.657491,0.240643,0.687446,0.23909678770257434,0.696070135996352,0.239096787832387,0.6960701366357347,0.23909696402660277,0.696070200682382,0.23909696415299245,0.6960702012975242,0.23909683750281266,0.6960721297561193,0.23909683764847942,0.6960721304899729,0.23909703271857463,0.6960721494066943,0.23909703285994546,0.6960721501095299,0.2390967870139063,0.69607026654127,0.2390967871448178,0.6960702671870753,0.23909696462672284,0.69607032916581,0.2390969647541575,0.6960703297869609
1380.0,0.257418,0.66476,0.262143,0.694373,0.26093090568120936,0.7026656763762397,0.2609309057983816,0.7026656769574543,0.2609310778204475,0.7026657413740223,0.2609310779345641,0.7026657419334482,0.26093101003439045,0.7026675842281019,0.26093101016602077,0.7026675848957388,0.2609311996562012,0.7026676069717304,0.2609311997839908,0.7026676076114523,0.26093090842103267,0.7026657916239702,0.26093090853912826,0.7026657922106013,0.26093108168014245,0.702665854849543,0.2609310817951378,0.7026658554140407
1390.0,0.276239,0.670092,0.282879,0.700967,0.28200667496385173,0.7089481658716523,0.2820066750725364,0.708948166401034,0.2820068426318819,0.7089482308460994,0.28200684273776344,0.7089482313558567,0.2820068311946243,0.7089499929003368,0.28200683131685444,0.7089499935089192,0.28200701496766745,0.7089500181853237,0.282007015086369,0.7089500187687338,0.2820066804268553,0.7089482669875908,0.28200668053633154,0.708948267521517,0.28200684905833723,0.7089483304473225,0.28200684916497265,0.7089483309613387
1400.0,0.296289,0.678507,0.302745,0.70725,0.3022110048326225,0.7149362334316695,0.3022110049357395,0.7149362339147691,0.30221116773300427,0.7149362980978552,0.3022111678334909,0.7149362985632451,0.30221120980398297,0.7149379843775769,0.3022112099200768,0.7149379849333861,0.3022113874686888,0.7149380117210069,0.30221138758146654,0.7149380122540728,0.30221101232936315,0.7149363214841387,0.30221101243316845,0.7149363219710263,0.30221117604919284,0.7149363848648692,0.3022111761503354,0.7149363853338119
1410.0,0.317731,0.702341,0.321685,0.713238,0.3214796501431331,0.7206473047692937,0.3214796502427385,0.7206473052109851,0.3214798080212888,0.7206473688862446,0.3214798081183811,0.7206473693119235,0.32147990047193714,0.7206489840519643,0.3214799005841955,0.7206489845605202,0.3214800718176378,0.7206490130318395,0.32148007192672345,0.7206490135198077,0.3214796590182578,0.720647380737926,0.32147965911846615,0.7206473811827486,0.32147981758426863,0.7206474437735957,0.32147981768193595,0.7206474442022137
1420.0,0.338324,0.706978,0.339677,0.718951,0.33978529970626964,0.726097667324018,0.33978529980380456,0.726097667728589,0.3397854523736445,0.7260977306891808,0.33978545246874536,0.7260977310792467,0.33978559191272595,0.7260992790643663,0.33978559202276354,0.7260992795305291,0.3397857568018616,0.7260993093125612,0.33978575690882196,0.7260993097600533,0.3397853093494321,0.7260977321074471,0.33978530944749574,0.7260977325145788,0.3397854625853873,0.7260977945732157,0.3397854626809927,0.7260977949656872
1430.0,0.352699,0.708225,0.356721,0.724404,0.3571276882611241,0.7313025409573422,0.35712768835758524,0.7313025413285726,0.35712783560192024,0.7313026034016695,0.3571278356960002,0.7313026037597365,0.3571280188720905,0.731304088998686,0.3571280189810252,0.7313040894267436,0.35712817724596596,0.7313041201946454,0.3571281773518861,0.7313041206057403,0.357127698112914,0.7313025953802552,0.357127698209836,0.7313025957535505,0.3571278459150828,0.7313026570872712,0.35712784600960285,0.7313026574472794
1440.0,0.360781,0.708858,0.37284,0.729611,0.37352567433628736,0.7362761418561631,0.3735256744323459,0.7362761421973918,0.3735258163041169,0.7362762032397703,0.37352581639782995,0.7362762035690318,0.37352603995602246,0.7362776297839838,0.37352604006460766,0.7362776301777268,0.37352619182999164,0.7362776616491101,0.3735261919356033,0.7362776620274152,0.37352568389073765,0.7362761866757466,0.3735256839871923,0.7362761870186089,0.37352582622438235,0.7362762474665256,0.3735258263184738,0.7362762477973241
1450.0,0.375465,0.713245,0.388067,0.734588,0.38901107858987677,0.7410317498216299,0.3890110786859638,0.7410317501358115,0.3890112151992682,0.7410318100299763,0.38901121529303423,0.7410318103332595,0.38901147594760166,0.7410331809820131,0.38901147605632114,0.7410331813447987,0.38901162140095585,0.7410332132746952,0.3890116215067292,0.7410332136234064,0.3890110873946334,0.7410317857334537,0.3890110874910528,0.7410317860488939,0.3890112242853701,0.7410318454778132,0.3890112243794539,0.7410318457822813
1460.0,0.386241,0.715829,0.40244,0.739348,0.40362399965525436,0.7455817671337851,0.4036239997516229,0.7455817674235395,0.4036241309711384,0.7455818260743048,0.4036241310652042,0.7455818263541173,0.4036244256360638,0.745583144650676,0.40362442574520135,0.7455831449854831,0.40362456479997494,0.7455831771618698,0.40362456490618565,0.7455831774838242,0.4036240073101586,0.7455817947771692,0.4036240074067955,0.7455817950678558,0.4036241388333344,0.745581853368636,0.4036241389276569,0.7455818536493268
1470.0,0.406324,0.725354,0.416006,0.743903,0.41740934210199704,0.7499377806568848,0.4174093421987689,0.7499377809245392,0.4174094682290148,0.7499378382560238,0.417409468323499,0.7499378385145941,0.4174097937656634,0.7499391074481427,0.4174097938753547,0.7499391077576195,0.417409926811134,0.7499391399974539,0.41740992691791406,0.7499391402951746,0.4174093482566281,0.7499378006197875,0.4174093483536033,0.7499378008880904,0.41740947452655713,0.749937857972445,0.41740947462123595,0.7499378582316266
1480.0,0.412646,0.726104,0.42881,0.748264,0.4304142875181279,0.7541106155285887,0.43041428761532896,0.7541106157762146,0.4304144085907665,0.754110671729223,0.4304144086856943,0.754110671968535,0.43041476210906854,0.7541118943209095,0.43041476221934105,0.7541118946074147,0.4304148892359485,0.754111926753146,0.4304148893433245,0.754111927028881,0.430414291868692,0.7541106283520598,0.4304142919660301,0.754110628600087,0.43041441302875433,0.7541106843977899,0.4304144131238133,0.7541106846374807
1490.0,0.419843,0.729541,0.4409,0.752442,0.4426865045413713,0.7581103897776583,0.4426865046389588,0.7581103900071022,0.44268662071537407,0.7581104445368174,0.4426866208107035,0.7581104447586406,0.44268699949217555,0.7581116231204003,0.4426869996029788,0.758111623386038,0.4426871209196967,0.75811165530251,0.4426871210276194,0.7581116555582658,0.4426865068272221,0.758110395959886,0.44268650692487876,0.7581103961895166,0.4426866230412683,0.758110450645942,0.442686623136664,0.7581104508679414
1500.0,0.436654,0.739247,0.45232,0.756447,0.4542729093043803,0.7619465621362932,0.4542729094022637,0.7619465623492045,0.45427302074958037,0.7619466154231767,0.4542730208452228,0.761946615629092,0.4542734222346866,0.7619477524143277,0.4542734223459158,0.7619477526609788,0.45427353819364774,0.7619477842327015,0.45427353830201495,0.7619477844702718,0.4542729093043803,0.7619465621362932,0.4542729094022637,0.7619465623492045,0.45427302074958037,0.7619466154231767,0.4542730208452228,0.761946615629092
1510.0,0.447112,0.743542,0.463117,0.76029,0.4652188445490179,0.7656279794905271,0.46521884464707514,0.7656279796883815,0.4652189514435384,0.7656280312847702,0.46521895153937437,0.7656280314761927,0.46521937326104396,0.7656291289360821,0.46521937337255825,0.7656291291654306,0.46521948398755947,0.7656291602941746,0.4652194840962337,0.7656291605151663,0.46521884207788583,0.7656279737314927,0.46521884217587284,0.7656279739291851,0.4652189489389596,0.7656280255911038,0.46521894903472816,0.7656280257823731
1520.0,0.455567,0.745742,0.47333,0.763978,0.47556755975882475,0.7691629192367342,0.47556755985691446,0.7691629194208544,0.47556766228451836,0.7691629695268976,0.4755676623804094,0.7691629697050958,0.47556810223060886,0.7691640299403885,0.47556810234224534,0.7691640301539442,0.4755682079612656,0.7691640607566257,0.4755682080700878,0.76916406096248,0.47556755466357203,0.769162908109085,0.4755675547615205,0.7691629082929026,0.47556765712827276,0.7691629585231033,0.4755676572240283,0.7691629587010154
1530.0,0.465406,0.746499,0.483001,0.767519,0.485359912841247,0.7725591298857682,0.48535991293921815,0.7725591300573413,0.48536001118019606,0.7725591786680214,0.48536001127599415,0.7725591788341345,0.4853604672183564,0.7725602038066208,0.4853604673299407,0.7725602040057404,0.48536056818656237,0.7725602340125504,0.4853605682953623,0.7725602342045627,0.4853599049977735,0.7725591137499246,0.48535990509553195,0.7725591139210735,0.48536000325343814,0.7725591627083995,0.48536000334903207,0.772559162874111
1540.0,0.477077,0.758963,0.492166,0.770922,0.4946342294698355,0.7758238692673506,0.4946342295675342,0.7758238694274443,0.4946343238017298,0.7758239165443155,0.4946343238972841,0.7758239166993682,0.49463479405611394,0.7758249082423803,0.4946347941674684,0.7758249084282843,0.4946348904894317,0.7758249377810335,0.49463489059803556,0.7758249379603696,0.49463421877972885,0.7758238484562588,0.49463421887714354,0.775823848615823,0.4946343130107085,0.7758238959563662,0.49463431310599,0.7758238961109173
1550.0,0.480677,0.755747,0.500861,0.774194,0.5034262661309283,0.7789639370855593,0.5034262662282034,0.7789639372351351,0.5034263566311745,0.7789639828653173,0.5034263567263366,0.7789639830102327,0.5034268393787481,0.7789649428383115,0.5034268394896976,0.7789649430121001,0.5034269314970374,0.77896497166278,0.5034269316052739,0.778964971830491,0.5034262525184918,0.7789639119069842,0.5034262526154117,0.7789639120559397,0.5034263429043138,0.7789639579519645,0.5034263429991346,0.7789639580962919
1560.0,0.485253,0.757919,0.509117,0.777342,0.5117692545939111,0.7819857093365542,0.5117692546906173,0.7819857094764795,0.5117693414323027,0.781985753631773,0.5117693415269301,0.7819857537673841,0.5117698350942476,0.7819866834851427,0.5117698352046238,0.7819866836478083,0.511769923108425,0.7819867115573026,0.5117699232161292,0.7819867117143372,0.5117692380034317,0.781985680075174,0.5117692380997124,0.7819856802144008,0.511769324717523,0.7819857246733882,0.5117693248117413,0.7819857248083368
1570.0,0.495889,0.763866,0.516964,0.780371,0.519693991810355,0.7848951677167223,0.5196939919063561,0.7848951678477806,0.519694075150198,0.7848952105439033,0.5196940752441568,0.7848952106709629,0.5196945782829219,0.7848961117812155,0.5196945783925663,0.7848961119336558,0.5196946623942212,0.784896139070625,0.519694662501238,0.7848961392178414,0.5196939722036124,0.7848951346360312,0.5196939722991185,0.784895134766324,0.5196940554124756,0.7848951778001523,0.5196940555059583,0.7848951779264853
1580.0,0.504715,0.770057,0.52443,0.783288,0.5272289553470922,0.7876979257076785,0.5272289554422622,0.7876979258305786,0.5272290353446762,0.7876979670865011,0.5272290354378424,0.7876979672056903,0.5272295466307293,0.7876988411169537,0.5272295467394951,0.7876988412599809,0.5272296270303302,0.7876988675998648,0.5272296271365153,0.78769886773804,0.5272289327011005,0.7876978890517222,0.5272289327957075,0.7876978891737997,0.5272290125638309,0.7876979307980281,0.5272290126564552,0.7876979309164361
1590.0,0.512068,0.767177,0.531541,0.786098,0.5344004439827317,0.790399256033264,0.534400444076956,0.7903992561486485,0.5344005207870619,0.7903992959860181,0.5344005208793227,0.7903992960979546,0.5344010390261494,0.7904001441313124,0.5344010391339027,0.7904001442656632,0.534401115895085,0.7904001697898122,0.534401116000307,0.7904001699196509,0.5344004182877105,0.7903992160282209,0.5344004183813053,0.7903992161427341,0.5344004949557734,0.7903992563759779,0.5344004950474278,0.7903992564870864
1600.0,0.518514,0.77472,0.53832,0.788807,0.5412327180339968,0.793004112137379,0.5412327181271727,0.7930041122458306,0.5412327917867235,0.7930041506884722,0.5412327918779773,0.7930041507937162,0.5412333158869661,0.7930049741891584,0.5412333159935863,0.7930049743155014,0.5412333893962378,0.7930049990104054,0.541233389500378,0.7930049991325475,0.5412326892915502,0.7930040689930009,0.5412326893840317,0.7930040691005401,0.541232762908749,0.7930041079639347,0.541232762999334,0.7930041080683113
1610.0,0.523149,0.778435,0.544789,0.79142,0.5477481536756051,0.7955171537727546,0.5477481537676416,0.7955171538748029,0.5477482245110913,0.795517190948287,0.5477482246012486,0.7955171910473481,0.5477487534806277,0.7955179909695473,0.5477487535860075,0.7955179910884905,0.5477488237914537,0.7955180149451027,0.5477488238944067,0.7955180150601303,0.5477481218971018,0.7955171076836868,0.547748121988381,0.7955171077847882,0.5477481925996798,0.7955171453015143,0.5477481926891072,0.7955171453996747
1620.0,0.527472,0.777684,0.550967,0.793941,0.5539673774602081,0.797942763906991,0.5539673775510258,0.797942764003118,0.5539674455057022,0.7979427997343882,0.5539674455946844,0.7979427998277301,0.5539679784447159,0.7979435773714169,0.5539679785487615,0.7979435774835137,0.553968045708895,0.7979436004966572,0.553968045810568,0.7979436006051004,0.5539673426653344,0.7979427150539706,0.553967342755334,0.7979427151491222,0.5539674105821859,0.7979427513440068,0.5539674106703792,0.7979427514364202
1630.0,0.535987,0.783535,0.556874,0.796374,0.5599094040817403,0.8002850670911098,0.559909404171271,0.8002850671817546,0.5599094694576247,0.8002851015988096,0.5599094695453641,0.8002851016868547,0.5599100055508248,0.8002858578817503,0.559910005653455,0.8002858579875055,0.5599100699111553,0.8002858801553493,0.5599100700114681,0.8002858802576914,0.5599093662972269,0.8002850156420639,0.5599093663858808,0.8002850157317097,0.5599094315501696,0.800285050630875,0.5599094316370633,0.8002850507179687
1640.0,0.543451,0.789691,0.562525,0.798724,0.5655917773291104,0.8025479517809483,0.5655917774172965,0.8025479518665115,0.5655918401491823,0.8025479849981247,0.5655918402356217,0.8025479850812588,0.565592378658757,0.8025487208965867,0.5655923787599025,0.8025487209964607,0.5655924402494905,0.8025487423200561,0.5655924403483744,0.8025487424167385,0.5655917365876044,0.802547897891999,0.5655917366748573,0.8025478979765442,0.5655917992916883,0.8025479316071018,0.5655917993772273,0.802547931689266
1650.0,0.549626,0.793279,0.567938,0.800995,0.5710306752984281,0.8047350789610155,0.5710306753852218,0.804735079041863,0.5710307356702198,0.8047351109173474,0.5710307357553115,0.8047351109959229,0.5710312759292626,0.8047358273446109,0.5710312760288658,0.8047358274390246,0.5710313348765871,0.804735847921904,0.5710313349739847,0.8047358480133301,0.5710306316375006,0.8047350227773952,0.5710306317233068,0.8047350228572097,0.5710306919013511,0.8047350552470052,0.5710306919854897,0.8047350553245958
1660.0,0.552389,0.795833,0.573126,0.80319,0.5762410430139976,0.8068499053041458,0.5762410430993601,0.8068499053806123,0.5762411010391029,0.806849936029616,0.5762411011228082,0.8068499361039552,0.5762416424455263,0.8068506338464755,0.5762416425435398,0.8068506339358141,0.5762416988680397,0.8068506535836288,0.5762416989639038,0.806850653670168,0.5762409964752729,0.80684984696104,0.5762409965595963,0.806849847036462,0.5762410544014369,0.8068498782138478,0.5762410544841386,0.8068498782871906
1670.0,0.559849,0.801007,0.578104,0.805313,0.5812366787007244,0.808895688853498,0.5812366787846255,0.8088956889258901,0.5812367344751341,0.8088957183782264,0.5812367345574226,0.8088957184486246,0.5812372764860315,0.8088963983965672,0.5812372765824176,0.8088963984811837,0.5812373304952216,0.8088964173013957,0.5812373305895144,0.8088964173833864,0.5812366293291182,0.808895628476812,0.5812366294119308,0.808895628548151,0.5812366850144185,0.8088956585417971,0.5812366850956553,0.8088956586111904
1680.0,0.561831,0.799718,0.582882,0.807366,0.5860303452821353,0.8108755083707049,0.5860303453645523,0.8108755084393036,0.5860303988965612,0.8108755367247963,0.5860303989774098,0.8108755367915244,0.5860309410230172,0.8108761997108752,0.5860309411177471,0.8108761997910933,0.586030992723716,0.8108762177926936,0.5860309928164084,0.8108762178704464,0.5860302931251892,0.8108754460777706,0.5860302932064706,0.8108754461453104,0.5860303466610642,0.8108754749840346,0.5860303467408152,0.8108754750497515
1690.0,0.5642,0.797251,0.587473,0.809354,0.5906338485954071,0.8127922707966534,0.5906338486763244,0.8127922708617167,0.5906339001356115,0.8127922980100843,0.5906339002150041,0.812792298073391,0.590634441937912,0.8127929446875688,0.590634442030965,0.8127929447636857,0.5906344914287436,0.8127929619569606,0.5906344915198142,0.8127929620307609,0.5906337937027102,0.8127922066968738,0.5906337937824471,0.8127922067608746,0.5906338451755556,0.8127922344735138,0.5906338452538069,0.8127922345358055
1700.0,0.574699,0.806099,0.591888,0.811278,0.5950581271706611,0.8146487259007877,0.5950581272500691,0.8146487259625527,0.595058176717755,0.8146487520032958,0.5950581767956814,0.8146487520634097,0.5950587178010126,0.8146493830560677,0.595058717892375,0.8146493831283569,0.5950587651748074,0.8146493995246685,0.5950587652642421,0.8146493995947787,0.595058069593345,0.814648660096231,0.5950580696715302,0.814648660156932,0.5950581190848274,0.8146486867722125,0.5950581191615711,0.8146486868313095
1710.0,0.581026,0.81299,0.596136,0.813143,0.599313316274053,0.8164474722051196,0.5993133163519478,0.8164474722638043,0.599313363904798,0.8164474972261193,0.5993133639812537,0.8164474972832508,0.5993139039149316,0.8164481133008891,0.5993139040045963,0.8164481133696022,0.5993139492591254,0.8164481289812021,0.5993139493469162,0.8164481290478638,0.5993132560643586,0.8164474047910646,0.5993132561409904,0.8164474048486858,0.5993133036517239,0.8164474303951283,0.5993133037269575,0.8164474304512429
1720.0,0.581815,0.809155,0.600227,0.814949,0.6034088215348582,0.8181909691958866,0.6034088216112409,0.8181909692516921,0.60340886732194,0.8181909931643966,0.6034088673969252,0.8181909932187394,0.6034094059419844,0.8181915948730852,0.6034094060299502,0.8181915949384542,0.6034094493389891,0.8181916097783231,0.6034094494251337,0.8181916098417589,0.6034087587457589,0.8181909002613217,0.6034087588208407,0.8181909003160656,0.6034088045021178,0.8181909248219003,0.6034088045758437,0.8181909248752275
1730.0,0.582071,0.803584,0.604169,0.8167,0.607353384948059,0.8198815490648068,0.6073533850229349,0.8198815491179183,0.6073534289603542,0.8198815720093963,0.6073534290338735,0.8198815720611293,0.6073539659071181,0.8198821599313841,0.6073539659933886,0.8198821599936227,0.6073540074346728,0.8198821740753282,0.6073540075191742,0.8198821741357437,0.6073533196329377,0.8198814786928896,0.6073533197064768,0.8198814787449428,0.6073533636275391,0.8198815022380429,0.607353363699764,0.819881502288763
1740.0,0.592759,0.812597,0.607969,0.818398,0.6111551258249897,0.8215214165215206,0.6111551258983681,0.8215214165721091,0.6111551681278086,0.8215214384702514,0.6111551681998703,0.8215214385195397,0.6111557031487925,0.8215220131544352,0.6111557032333761,0.821522013213741,0.6111557428802837,0.8215220265513093,0.6111557429631491,0.8215220266088944,0.6111550580373616,0.8215213447900015,0.6111550581093694,0.821521344839536,0.6111551003358443,0.8215213673473518,0.6111551004065785,0.821521367395631
1750.0,0.596707,0.817367,0.611636,0.820046,0.614821606364059,0.8231126645260802,0.6148216064359524,0.8231126645743038,0.6148216470193775,0.8231126855064764,0.6148216470899933,0.8231126855534726,0.6148221798899747,0.8231132474731816,0.6148221799728836,0.8231132475297371,0.6148222178947407,0.8231132601375456,0.614822217975981,0.8231132601924757,0.6148215361573367,0.8231125915076937,0.6148215362278279,0.8231125915548687,0.6148215768219655,0.823112613104387,0.6148215768912226,0.8231126131503786
1760.0,0.600248,0.8202,0.615177,0.821644,0.6183598691284433,0.8246572770855269,0.6183598691988672,0.8246572771315316,0.6183599081951164,0.8246572971245391,0.6183599082643009,0.8246572971693841,0.6183604387160604,0.8246578468673061,0.6183604387973102,0.8246578469212803,0.6183604750596703,0.8246578588139616,0.6183604751393003,0.824657858866399,0.6183597965557348,0.8246572028483463,0.6183597966247266,0.8246572028933088,0.6183598356456204,0.824657223511012,0.6183598357134167,0.8246572235548583
1770.0,0.603393,0.82115,0.618597,0.823196,0.621776482646514,0.826157137008775,0.6217764827154862,0.8261571370526961,0.6217765201804764,0.8261571561327589,0.6217765202482463,0.8261571561755835,0.6217770481755085,0.8261576941199833,0.6217770482551177,0.8261576941715326,0.6217770829200193,0.8261577053638902,0.6217770829980562,0.8261577054139856,0.621776407760457,0.8261570616165468,0.6217764078279693,0.8261570616594328,0.6217764453317602,0.8261570813712674,0.6217764453981147,0.8261570814130996
1780.0,0.609629,0.820163,0.621902,0.824703,0.6250775794730439,0.8276140326630251,0.6250775795405846,0.8276140327049881,0.6250776155274976,0.8276140508977251,0.6250776155938722,0.8276140509386506,0.625078140841253,0.8276145775742031,0.6250781409192429,0.8276145776234727,0.6250781740454513,0.8276145881304133,0.625078174121915,0.8276145881783061,0.6250775023256611,0.8276139561754712,0.6250775023917158,0.8276139562164068,0.6250775384317848,0.8276139750477636,0.6250775384967181,0.8276139750877035
1790.0,0.610355,0.820802,0.625099,0.826168,0.6282688864939651,0.8290296607606664,0.6282688865600962,0.8290296608007875,0.6282689211195497,0.8290296781312024,0.6282689211845498,0.829029678170341,0.6282694436156195,0.8290301939195517,0.6282694436920133,0.8290301939666762,0.6282694753352425,0.8290302038031427,0.6282694754101551,0.8290302038489626,0.6282688071365471,0.8290295832337685,0.6282688072011678,0.8290295832728706,0.6282688418283099,0.829029601248562,0.6282688418918446,0.8290296012867225
1800.0,0.613437,0.822157,0.628192,0.82759,0.6313557664605911,0.8304056374716606,0.631355766525336,0.830405637510048,0.6313557997055442,0.8304056540025225,0.6313557997691922,0.8304056540399787,0.6313563192647184,0.8304061593045073,0.6313563193395412,0.8304061593496118,0.6313563495526571,0.8304061685305325,0.6313563496260425,0.8304061685743998,0.6313556849436016,0.8304055589579182,0.6313556850068134,0.8304055589952952,0.6313557182694023,0.8304055761395466,0.6313557183315623,0.8304055761760327
1810.0,0.618086,0.823095,0.631187,0.828973,0.63434323374211,0.8317434959038614,0.6343432338054931,0.8317434959406154,0.6343432656524162,0.8317435116189011,0.6343432657147355,0.8317435116547719,0.6343437821710821,0.8317440068166762,0.6343437822443605,0.8317440068598768,0.6343438110775695,0.8317440154001151,0.634343811149453,0.8317440154421416,0.6343431501151053,0.8317434164525315,0.6343431501769342,0.8317434164882842,0.6343431821210727,0.8317434328247232,0.6343431821818832,0.8317434328596324
1820.0,0.619352,0.823069,0.634088,0.830318,0.6372359913649147,0.8330446966974929,0.6372359914269616,0.8330446967327068,0.6372360219844442,0.8330447116199271,0.6372360220454596,0.8330447116543028,0.637236535373129,0.8330451970771858,0.6372365354448907,0.8330451971185908,0.6372365629459174,0.8330452050329099,0.6372365630163256,0.8330452050731999,0.6372359056764819,0.8330446163548121,0.637235905736955,0.8330446163890342,0.6372359364066165,0.8330446319406871,0.6372359364661034,0.8330446319741098
1830.0,0.625203,0.824683,0.636899,0.831626,0.6400384526104139,0.8343106310166989,0.640038452671151,0.8343106310504597,0.6400384819810493,0.8343106451691119,0.6400384820407861,0.8343106452020765,0.6400389921630913,0.8343111212321539,0.6400389922333652,0.834311121271864,0.640039018447609,0.834311128574891,0.6400390185165695,0.8343111286135415,0.6400383649081228,0.8343105498260903,0.6400383649672678,0.8343105498588689,0.6400383944044253,0.8343105646481606,0.6400383944626156,0.8343105646801812
