Spectroscopic Data at 5.041 min.	
895	0.489244
896	0.488041
897	0.487601
898	0.489491
899	0.492585
900	0.4944
901	0.49561
902	0.496963
903	0.497514
904	0.496914
905	0.494574
906	0.491192
907	0.489611
908	0.491655
909	0.49444
910	0.496511
911	0.497917
912	0.498731
913	0.499583
914	0.50016
915	0.5002
916	0.499243
917	0.497351
918	0.494416
919	0.493201
920	0.494212
921	0.494966
922	0.49629
923	0.497632
924	0.49815
925	0.49932
926	0.501627
927	0.503518
928	0.50496
929	0.505646
930	0.506399
931	0.50549
932	0.504642
933	0.505261
934	0.505157
935	0.505516
936	0.503918
937	0.50337
938	0.504343
939	0.505062
940	0.505134
941	0.5066
942	0.506365
943	0.506925
944	0.507206
945	0.507708
946	0.507464
947	0.506254
948	0.505674
949	0.505221
950	0.505042
951	0.505457
952	0.505629
953	0.506431
954	0.507991
955	0.508844
956	0.509737
957	0.511129
958	0.512995
959	0.512721
960	0.512458
961	0.512365
962	0.511778
963	0.512158
964	0.513316
965	0.512674
966	0.511856
967	0.512974
968	0.513986
969	0.515352
970	0.516067
971	0.517082
972	0.518122
973	0.518849
974	0.519211
975	0.519812
976	0.520382
977	0.520257
978	0.519151
979	0.516963
980	0.515781
981	0.515054
982	0.512793
983	0.510798
984	0.511
985	0.513232
986	0.516499
987	0.518708
988	0.520675
989	0.522273
990	0.522852
991	0.522632
992	0.523036
993	0.522784
994	0.521852
995	0.520204
996	0.517858
997	0.517837
998	0.517792
999	0.519069
1000	0.520766
1006	0.499001
1012	0.510879
1018	0.515354
1024	0.51685
1030	0.52192
1036	0.528339
1042	0.535166
1048	0.537811
1054	0.537053
1060	0.535677
1066	0.539171
1072	0.548334
1078	0.553411
1084	0.54744
1090	0.541805
1096	0.542792
1102	0.546642
1108	0.5477
1114	0.54522
1120	0.543447
1126	0.541811
1132	0.544088
1138	0.549235
1144	0.555971
1150	0.562158
1156	0.570705
1162	0.574486
1168	0.573821
1174	0.566794
1180	0.558604
1186	0.55302
1192	0.547814
1198	0.548625
1204	0.551497
1210	0.557944
1216	0.563676
1222	0.568595
1228	0.570522
1234	0.574198
1240	0.575916
1246	0.580165
1252	0.585352
1258	0.58465
1264	0.580771
1270	0.573673
1276	0.568991
1282	0.56446
1288	0.566023
1294	0.569914
1300	0.574447
1306	0.578817
1312	0.582924
1318	0.58515
1324	0.585736
1330	0.587985
1336	0.588094
1342	0.591151
1348	0.593493
1354	0.597035
1360	0.600353
1366	0.598737
1372	0.59641
1378	0.592957
1384	0.589963
1390	0.591751
1396	0.594923
1402	0.600909
1408	0.603027
1414	0.602426
1420	0.60023
1426	0.596081
1432	0.594615
1438	0.594683
1444	0.593812
1450	0.598239
1456	0.604332
1462	0.609796
1468	0.612258
1474	0.611587
1480	0.603672
1486	0.598538
1492	0.593893
1498	0.591043
1504	0.591282
1510	0.593495
1516	0.597245
1522	0.602482
1528	0.607299
1534	0.610499
1540	0.611788
1546	0.61113
1552	0.607975
1558	0.604658
1564	0.602677
1570	0.601909
1576	0.602789
1582	0.605633
1588	0.609045
1594	0.610859
1600	0.613412
1606	0.614308
1612	0.614976
1618	0.613475
1624	0.614741
1630	0.617159
1636	0.617875
1642	0.620878
1648	0.620341
1654	0.623596
1660	0.62595
1666	0.625292
1672	0.625019
1678	0.624126
1684	0.621529
1690	0.619107
1696	0.618447
1702	0.619674
1708	0.620295
1714	0.622318
1720	0.623551
1726	0.623348
1732	0.622376
1738	0.62142
1744	0.622078
1750	0.623349
1756	0.626567
1762	0.627902
1768	0.629765
1774	0.632457
1780	0.633925
1786	0.63334
1792	0.635514
1798	0.635009
1804	0.637574
1810	0.636775
1816	0.638687
1822	0.639762
1828	0.638179
1834	0.639277
1840	0.639949
1846	0.639101
1852	0.639583
1858	0.63945
1864	0.64076
1870	0.642578
1876	0.642919
1882	0.641804
1888	0.641523
1894	0.64298
1900	0.641677
1906	0.642288
1912	0.642082
1918	0.643278
1924	0.645494
1930	0.646542
1936	0.648345
1942	0.647664
1948	0.650072
1954	0.647626
1960	0.648861
1966	0.650664
1972	0.650819
1978	0.651225
1984	0.652898
1990	0.651823
1996	0.655041
2002	0.654683
2008	0.652673
2014	0.648911
2020	0.645498
2026	0.642635
2032	0.640918
2038	0.641251
2044	0.642132
2050	0.64399
2056	0.644936
2062	0.646567
2068	0.648359
2074	0.649698
2080	0.650566
2086	0.650324
2092	0.649447
2098	0.649598
2104	0.650773
2110	0.652074
2116	0.652707
2122	0.654779
2128	0.657958
2134	0.657199
2140	0.656542
2146	0.656501
2152	0.657355
2158	0.657592
2164	0.656581
2170	0.657409
2176	0.657815
2182	0.656851
2188	0.659099
2194	0.659205
2200	0.65892
2206	0.660235
2212	0.659121
2218	0.659797
2224	0.66165
2230	0.660971
2236	0.659129
2242	0.658779
2248	0.65788
2254	0.656324
2260	0.657071
2266	0.65759
2272	0.658065
2278	0.65998
2284	0.657855
2290	0.660581
2296	0.661133
2302	0.65867
2308	0.656049
2314	0.654332
2320	0.65459
2326	0.656174
2332	0.655481
2338	0.658022
2344	0.657966
2350	0.660134
2356	0.661513
2362	0.663432
2368	0.6649
2374	0.664943
2380	0.664836
2386	0.664872
2392	0.664632
2398	0.663402
2404	0.662134
2410	0.660702
2416	0.660784
2422	0.660716
2428	0.663452
2434	0.66725
2440	0.668337
2446	0.663305
2452	0.661424
2458	0.664269
2464	0.660819
2470	0.662459
2476	0.663094
2482	0.66245
2488	0.663237
2494	0.660218
2500	0.658454
