Spectroscopic Data at 3.603 min.	
719	0.364017
720	0.364275
721	0.364298
722	0.365917
723	0.366715
724	0.367359
725	0.368338
726	0.369497
727	0.369612
728	0.369845
729	0.37041
730	0.370843
731	0.371598
732	0.372013
733	0.372531
734	0.373649
735	0.374865
736	0.375338
737	0.375415
738	0.376023
739	0.376828
740	0.377555
741	0.37884
742	0.380477
743	0.381009
744	0.38091
745	0.38113
746	0.381876
747	0.382068
748	0.383054
749	0.383774
750	0.384203
751	0.385459
752	0.385893
753	0.386377
754	0.386293
755	0.387344
756	0.38802
757	0.388713
758	0.390134
759	0.39118
760	0.391847
761	0.392053
762	0.391599
763	0.390323
764	0.38871
765	0.389157
766	0.391375
767	0.394508
768	0.396898
769	0.398481
770	0.399808
771	0.399957
772	0.400315
773	0.400563
774	0.400577
775	0.400837
776	0.401684
777	0.402988
778	0.403196
779	0.403543
780	0.403424
781	0.403517
782	0.404171
783	0.404137
784	0.40396
785	0.40514
786	0.40641
787	0.407095
788	0.40782
789	0.408245
790	0.408527
791	0.40897
792	0.409749
793	0.410766
794	0.411208
795	0.412052
796	0.413065
797	0.414432
798	0.415175
799	0.415118
800	0.415907
801	0.417013
802	0.416534
803	0.416913
804	0.418042
805	0.418604
806	0.418528
807	0.419668
808	0.420897
809	0.421205
810	0.42107
811	0.42034
812	0.420975
813	0.421569
814	0.421579
815	0.421747
816	0.422441
817	0.423401
818	0.424129
819	0.423656
820	0.423335
821	0.419538
822	0.415044
823	0.414016
824	0.415941
825	0.419012
826	0.422067
827	0.421717
828	0.422685
829	0.425571
830	0.429334
831	0.43245
832	0.432037
833	0.429175
834	0.426155
835	0.426029
836	0.428064
837	0.431012
838	0.433572
839	0.434331
840	0.432528
841	0.431421
842	0.432743
843	0.43495
844	0.437549
845	0.438182
846	0.438138
847	0.439028
848	0.440025
849	0.440284
850	0.44145
851	0.441954
852	0.443241
853	0.444055
854	0.445351
855	0.445324
856	0.444847
857	0.444447
858	0.444834
859	0.445752
860	0.446051
861	0.446695
862	0.44823
863	0.449447
864	0.448721
865	0.448583
866	0.448445
867	0.448324
868	0.448109
869	0.447746
870	0.447015
871	0.446658
872	0.44678
873	0.44734
874	0.447652
875	0.447549
876	0.447774
877	0.447871
878	0.446396
879	0.443314
880	0.43909
881	0.436067
882	0.436954
883	0.43861
884	0.440512
885	0.4435
886	0.446648
887	0.449903
888	0.452531
889	0.45361
890	0.454004
891	0.454133
892	0.45338
893	0.450842
894	0.447626
895	0.445923
896	0.447466
897	0.450807
898	0.454156
899	0.457035
900	0.458188
901	0.458389
902	0.45735
903	0.453413
904	0.450204
905	0.451116
906	0.453904
907	0.456351
908	0.459102
909	0.461191
910	0.461594
911	0.460559
912	0.459144
913	0.456973
914	0.453762
915	0.450163
916	0.448975
917	0.450718
918	0.452884
919	0.455109
920	0.457373
921	0.459036
922	0.460124
923	0.460701
924	0.461576
925	0.462761
926	0.464354
927	0.466241
928	0.467029
929	0.468149
930	0.46792
931	0.46832
932	0.468012
933	0.468413
934	0.468102
935	0.467376
936	0.466911
937	0.46563
938	0.464387
939	0.46446
940	0.464874
941	0.464749
942	0.465078
943	0.465525
944	0.466133
945	0.466339
946	0.46611
947	0.465773
948	0.465546
949	0.465233
950	0.465355
951	0.465425
952	0.466191
953	0.466534
954	0.467317
955	0.468419
956	0.468935
957	0.470677
958	0.471988
959	0.472255
960	0.473397
961	0.474346
962	0.474102
963	0.473826
964	0.475363
965	0.474543
966	0.473872
967	0.47459
968	0.474372
969	0.474643
970	0.475311
971	0.475717
972	0.475275
973	0.476382
974	0.477747
975	0.477937
976	0.476918
977	0.476101
978	0.473991
979	0.470966
980	0.469689
981	0.47092
982	0.473002
983	0.474546
984	0.477131
985	0.478579
986	0.48058
987	0.481497
988	0.480686
989	0.480685
990	0.478157
991	0.476393
992	0.474062
993	0.473541
994	0.474929
995	0.478023
996	0.479899
997	0.481793
998	0.483123
999	0.484525
1000	0.485554
1006	0.459207
1012	0.463492
1018	0.468231
1024	0.471981
1030	0.477078
1036	0.481563
1042	0.485467
1048	0.486143
1054	0.485941
1060	0.485725
1066	0.486392
1072	0.488527
1078	0.492141
1084	0.492249
1090	0.492292
1096	0.493809
1102	0.493325
1108	0.493275
1114	0.492479
1120	0.493654
1126	0.49378
1132	0.496419
1138	0.499938
1144	0.504967
1150	0.508981
1156	0.512375
1162	0.512258
1168	0.509177
1174	0.505263
1180	0.50267
1186	0.501227
1192	0.499504
1198	0.501346
1204	0.503334
1210	0.507798
1216	0.510829
1222	0.514628
1228	0.51662
1234	0.520374
1240	0.520868
1246	0.520983
1252	0.519595
1258	0.517506
1264	0.517178
1270	0.515344
1276	0.515582
1282	0.514955
1288	0.517084
1294	0.520211
1300	0.523127
1306	0.525957
1312	0.529388
1318	0.531469
1324	0.531184
1330	0.532061
1336	0.531833
1342	0.534243
1348	0.533858
1354	0.533525
1360	0.534136
1366	0.535247
1372	0.538541
1378	0.539637
1384	0.539897
1390	0.541751
1396	0.543359
1402	0.546023
1408	0.545177
1414	0.542385
1420	0.53988
1426	0.537713
1432	0.537947
1438	0.538856
1444	0.538082
1450	0.539046
1456	0.538858
1462	0.538572
1468	0.538698
1474	0.540667
1480	0.539962
1486	0.54015
1492	0.540473
1498	0.541299
1504	0.543307
1510	0.546007
1516	0.548427
1522	0.549704
1528	0.54938
1534	0.548706
1540	0.54862
1546	0.548733
1552	0.548425
1558	0.547961
1564	0.547206
1570	0.546788
1576	0.547732
1582	0.550133
1588	0.552594
1594	0.553638
1600	0.553944
1606	0.554379
1612	0.555719
1618	0.556819
1624	0.559977
1630	0.563041
1636	0.563774
1642	0.565633
1648	0.563622
1654	0.563998
1660	0.563974
1666	0.563214
1672	0.563612
1678	0.563619
1684	0.562278
1690	0.561016
1696	0.559869
1702	0.561246
1708	0.561816
1714	0.56494
1720	0.566405
1726	0.566623
1732	0.566941
1738	0.566391
1744	0.566564
1750	0.567578
1756	0.571229
1762	0.574011
1768	0.576905
1774	0.579638
1780	0.580745
1786	0.579847
1792	0.579969
1798	0.579474
1804	0.581753
1810	0.582547
1816	0.58587
1822	0.589075
1828	0.589605
1834	0.590001
1840	0.589497
1846	0.587875
1852	0.586745
1858	0.587614
1864	0.589662
1870	0.591781
1876	0.592858
1882	0.592427
1888	0.591284
1894	0.592093
1900	0.591187
1906	0.592655
1912	0.59286
1918	0.594448
1924	0.597278
1930	0.599008
1936	0.601804
1942	0.600693
1948	0.600826
1954	0.598206
1960	0.59622
1966	0.595907
1972	0.596372
1978	0.597322
1984	0.599385
1990	0.601235
1996	0.602633
2002	0.602373
2008	0.598836
2014	0.594935
2020	0.592351
2026	0.589578
2032	0.587822
2038	0.589417
2044	0.590685
2050	0.593758
2056	0.595948
2062	0.598133
2068	0.600447
2074	0.601987
2080	0.601026
2086	0.600197
2092	0.600074
2098	0.598906
2104	0.600309
2110	0.601656
2116	0.603745
2122	0.606623
2128	0.611652
2134	0.612214
2140	0.6136
2146	0.614135
2152	0.613692
2158	0.612576
2164	0.609793
2170	0.607678
2176	0.609292
2182	0.610029
2188	0.613404
2194	0.614507
2200	0.616613
2206	0.617777
2212	0.61731
2218	0.619034
2224	0.617023
2230	0.613161
2236	0.611068
2242	0.609407
2248	0.607735
2254	0.607102
2260	0.607886
2266	0.610665
2272	0.612845
2278	0.614649
2284	0.616776
2290	0.617442
2296	0.618591
2302	0.617157
2308	0.615289
2314	0.614885
2320	0.610083
2326	0.607917
2332	0.610519
2338	0.61452
2344	0.617672
2350	0.619914
2356	0.621991
2362	0.627722
2368	0.627443
2374	0.627075
2380	0.627477
2386	0.627952
2392	0.626695
2398	0.623658
2404	0.624058
2410	0.622707
2416	0.624723
2422	0.624015
2428	0.62354
2434	0.62878
2440	0.630667
2446	0.630679
2452	0.631947
2458	0.631349
2464	0.631786
2470	0.631617
2476	0.6299
2482	0.629716
2488	0.633502
2494	0.622794
2500	0.628105
