Spectroscopic Data at 6.022 min.	
822	0.460544
823	0.460084
824	0.46026
825	0.460424
826	0.461738
827	0.462549
828	0.463592
829	0.464798
830	0.466423
831	0.468174
832	0.468343
833	0.467674
834	0.466653
835	0.466198
836	0.46684
837	0.468545
838	0.470231
839	0.471763
840	0.472414
841	0.472002
842	0.472038
843	0.472972
844	0.474114
845	0.474307
846	0.474291
847	0.474478
848	0.475812
849	0.476921
850	0.477493
851	0.478351
852	0.480722
853	0.481508
854	0.481992
855	0.480998
856	0.480663
857	0.480464
858	0.481
859	0.481087
860	0.481704
861	0.482333
862	0.484269
863	0.484698
864	0.484496
865	0.485114
866	0.485041
867	0.485034
868	0.485129
869	0.484908
870	0.484674
871	0.484964
872	0.484995
873	0.486472
874	0.487317
875	0.487596
876	0.488154
877	0.488278
878	0.487308
879	0.48653
880	0.484219
881	0.483733
882	0.486446
883	0.487026
884	0.486385
885	0.486871
886	0.48784
887	0.490167
888	0.491504
889	0.492151
890	0.492364
891	0.492504
892	0.492354
893	0.491492
894	0.489702
895	0.489392
896	0.490039
897	0.490762
898	0.492795
899	0.495067
900	0.496248
901	0.497021
902	0.496877
903	0.495237
904	0.494665
905	0.494952
906	0.494254
907	0.494287
908	0.495978
909	0.497948
910	0.498628
911	0.499186
912	0.499354
913	0.499023
914	0.497979
915	0.497018
916	0.497186
917	0.497464
918	0.496702
919	0.496974
920	0.498032
921	0.49819
922	0.499241
923	0.50035
924	0.500559
925	0.502068
926	0.503706
927	0.505003
928	0.505484
929	0.506471
930	0.507329
931	0.506535
932	0.506081
933	0.506375
934	0.506088
935	0.506363
936	0.504931
937	0.504647
938	0.505211
939	0.505614
940	0.50568
941	0.507011
942	0.507034
943	0.507766
944	0.507722
945	0.508257
946	0.508255
947	0.507141
948	0.506854
949	0.506737
950	0.506604
951	0.507112
952	0.5073
953	0.507801
954	0.509489
955	0.510278
956	0.510884
957	0.512247
958	0.513812
959	0.513999
960	0.51392
961	0.513613
962	0.513288
963	0.513542
964	0.514329
965	0.514017
966	0.513332
967	0.5136
968	0.514439
969	0.515935
970	0.516244
971	0.517038
972	0.518352
973	0.5185
974	0.518856
975	0.519003
976	0.519539
977	0.518591
978	0.517565
979	0.516096
980	0.515839
981	0.517274
982	0.516532
983	0.515258
984	0.51573
985	0.517779
986	0.519908
987	0.520827
988	0.521227
989	0.521683
990	0.521681
991	0.52066
992	0.520256
993	0.520807
994	0.521995
995	0.522141
996	0.521086
997	0.521331
998	0.521464
999	0.523167
1000	0.523931
1006	0.501747
1012	0.510927
1018	0.515794
1024	0.517911
1030	0.521902
1036	0.526781
1042	0.531929
1048	0.534144
1054	0.534509
1060	0.534117
1066	0.536238
1072	0.54188
1078	0.545816
1084	0.543521
1090	0.540412
1096	0.540944
1102	0.542379
1108	0.543662
1114	0.543147
1120	0.542842
1126	0.541804
1132	0.543453
1138	0.54752
1144	0.553005
1150	0.557644
1156	0.564018
1162	0.566
1168	0.564574
1174	0.560427
1180	0.55548
1186	0.552138
1192	0.548293
1198	0.549181
1204	0.551092
1210	0.556169
1216	0.560322
1222	0.564719
1228	0.566636
1234	0.570582
1240	0.571623
1246	0.574156
1252	0.576379
1258	0.575339
1264	0.573699
1270	0.569577
1276	0.567572
1282	0.563796
1288	0.565085
1294	0.568179
1300	0.571689
1306	0.575385
1312	0.57907
1318	0.581137
1324	0.581288
1330	0.583667
1336	0.58326
1342	0.585668
1348	0.586763
1354	0.588366
1360	0.590493
1366	0.590087
1372	0.590156
1378	0.588638
1384	0.586765
1390	0.588207
1396	0.590063
1402	0.594349
1408	0.595087
1414	0.594387
1420	0.593427
1426	0.590585
1432	0.58994
1438	0.590579
1444	0.589564
1450	0.592772
1456	0.596354
1462	0.59877
1468	0.600098
1474	0.600757
1480	0.596141
1486	0.593826
1492	0.591437
1498	0.589643
1504	0.589892
1510	0.591567
1516	0.594338
1522	0.597954
1528	0.600821
1534	0.602793
1540	0.603989
1546	0.603617
1552	0.601601
1558	0.599901
1564	0.598974
1570	0.598708
1576	0.599519
1582	0.601648
1588	0.604007
1594	0.604858
1600	0.606756
1606	0.607591
1612	0.608411
1618	0.607343
1624	0.609008
1630	0.611536
1636	0.611977
1642	0.61447
1648	0.613775
1654	0.616257
1660	0.61771
1666	0.616605
1672	0.616526
1678	0.616173
1684	0.614314
1690	0.612852
1696	0.612771
1702	0.614427
1708	0.61428
1714	0.616113
1720	0.616864
1726	0.616556
1732	0.616282
1738	0.615874
1744	0.61636
1750	0.61727
1756	0.620111
1762	0.621276
1768	0.622816
1774	0.625022
1780	0.626225
1786	0.625858
1792	0.62812
1798	0.628261
1804	0.630994
1810	0.630068
1816	0.631618
1822	0.632628
1828	0.63129
1834	0.632339
1840	0.633096
1846	0.632675
1852	0.633149
1858	0.633176
1864	0.63414
1870	0.635151
1876	0.634703
1882	0.633258
1888	0.633604
1894	0.635395
1900	0.634108
1906	0.6347
1912	0.634737
1918	0.635977
1924	0.638125
1930	0.639037
1936	0.639806
1942	0.638797
1948	0.641539
1954	0.639624
1960	0.641063
1966	0.642998
1972	0.64324
1978	0.643408
1984	0.644664
1990	0.643948
1996	0.646201
2002	0.645402
2008	0.643664
2014	0.640998
2020	0.63848
2026	0.636175
2032	0.635201
2038	0.636411
2044	0.637049
2050	0.638135
2056	0.639214
2062	0.639888
2068	0.640564
2074	0.642198
2080	0.642965
2086	0.64272
2092	0.642593
2098	0.642908
2104	0.643653
2110	0.645588
2116	0.645815
2122	0.648305
2128	0.650245
2134	0.648428
2140	0.648271
2146	0.648373
2152	0.649177
2158	0.649576
2164	0.648823
2170	0.650783
2176	0.651603
2182	0.650814
2188	0.652676
2194	0.653364
2200	0.652501
2206	0.65328
2212	0.651977
2218	0.653005
2224	0.654659
2230	0.654354
2236	0.653056
2242	0.652357
2248	0.651688
2254	0.651412
2260	0.652233
2266	0.652096
2272	0.652075
2278	0.652499
2284	0.651772
2290	0.653005
2296	0.653747
2302	0.650845
2308	0.64885
2314	0.647244
2320	0.648118
2326	0.649308
2332	0.649775
2338	0.652215
2344	0.652619
2350	0.653704
2356	0.657337
2362	0.657328
2368	0.658269
2374	0.65724
2380	0.657282
2386	0.657565
2392	0.657439
2398	0.655634
2404	0.655337
2410	0.654301
2416	0.655124
2422	0.656146
2428	0.658755
2434	0.66134
2440	0.662405
2446	0.658395
2452	0.656251
2458	0.659208
2464	0.655085
2470	0.658229
2476	0.659475
2482	0.658383
2488	0.659533
2494	0.657887
2500	0.659402
